Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,USDA_PLANTS_Symbol,ITIS_Number,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Min_Last_Yes_DOY,Max_Last_Yes_DOY,Median_Last_Yes_DOY,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Observed_Status_Conflict_Flag,Observed_Status_Conflict_Flag_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
-9999,1866,University of Denver,39.679447,-104.960808,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,181,Leaves,>=50% of leaves colored (deciduous),1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',828.75,-9999,1491.75,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50803,-9999
-9999,1866,University of Denver,39.679447,-104.960808,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,131,2454963,-9999,-9999,131,131,131,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',794.75,-9999,1430.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50458,-9999
-9999,1866,University of Denver,39.679447,-104.960808,1609,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,131,2454963,-9999,-9999,131,131,131,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',794.75,-9999,1430.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50458,-9999
-9999,1866,University of Denver,39.679447,-104.960808,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,131,2454963,-9999,-9999,131,131,131,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',794.75,-9999,1430.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50458,-9999
-9999,1866,University of Denver,39.679447,-104.960808,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,128,2454960,-9999,-9999,128,128,128,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',759.75,-9999,1367.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,160,-9999,50112,-9999
-9999,1866,University of Denver,39.679447,-104.960808,1609,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,131,2454963,-9999,-9999,131,131,131,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',794.75,-9999,1430.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50458,-9999
-9999,1870,Denver University,39.676628,-104.959396,1643,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',828.75,-9999,1491.75,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50803,-9999
-9999,1870,Denver University,39.676628,-104.959396,1643,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,135,2454967,-9999,-9999,135,135,135,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',859,-9999,1546.2,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,51149,-9999
-9999,1870,Denver University,39.676628,-104.959396,1643,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,180,Leaves,>=75% of full leaf size (deciduous),1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',828.75,-9999,1491.75,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50803,-9999
-9999,1870,Denver University,39.676628,-104.959396,1643,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,112,2454944,-9999,-9999,112,112,112,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',573.5,-9999,1032.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48038,-9999
-9999,1870,Denver University,39.676628,-104.959396,1643,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,119,2454951,-9999,-9999,119,119,119,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',648.5,-9999,1167.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,159,-9999,49075,-9999
-9999,1871,DU,39.755093,-104.988121,1587,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,119,2454951,-9999,-9999,119,119,119,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',678.5,-9999,1221.3,-9999,9.55,17.67,28.44,19.91,-6.6,2.11,12.45,3.01,36,219,219,61,160,-9999,49075,-9999
-9999,1871,DU,39.755093,-104.988121,1587,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,119,2454951,-9999,-9999,119,119,119,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',678.5,-9999,1221.3,-9999,9.55,17.67,28.44,19.91,-6.6,2.11,12.45,3.01,36,219,219,61,160,-9999,49075,-9999
-9999,1872,University of Denver,39.67844,-104.927902,1661,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,135,2454967,-9999,-9999,135,135,135,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',841.25,-9999,1514.25,-9999,9.17,17.26,27.91,19.5,-6.95,1.67,12.07,2.7,35,223,264,77,179,-9999,51149,-9999
-9999,1872,University of Denver,39.67844,-104.927902,1661,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,182,Leaves,All leaves colored (deciduous),1,2009,135,2454967,-9999,-9999,135,135,135,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',841.25,-9999,1514.25,-9999,9.17,17.26,27.91,19.5,-6.95,1.67,12.07,2.7,35,223,264,77,179,-9999,51149,-9999
-9999,1872,University of Denver,39.67844,-104.927902,1661,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',811.25,-9999,1460.25,-9999,9.17,17.26,27.91,19.5,-6.95,1.67,12.07,2.7,35,223,264,77,179,-9999,50803,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,180,Leaves,>=75% of full leaf size (deciduous),1,2009,121,2454953,-9999,-9999,121,121,121,2,-9999,-9999,1,2009,121,2454953,-9999,-9999,121,121,121,3,-9999,-9999,1,'3841',-9999,'',668.25,-9999,1202.85,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,161,-9999,49421,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,181,Leaves,>=50% of leaves colored (deciduous),1,2009,112,2454944,-9999,-9999,112,112,112,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',570,-9999,1026,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,132,-9999,48038,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,182,Leaves,All leaves colored (deciduous),1,2009,112,2454944,-9999,-9999,112,112,112,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',570,-9999,1026,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,132,-9999,48038,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,107,2454939,-9999,-9999,107,107,107,2,-9999,-9999,1,2009,121,2454953,-9999,-9999,121,121,121,3,-9999,-9999,1,'3841',-9999,'',530.5,-9999,954.9,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,69,-9999,47347,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,112,2454944,-9999,-9999,112,112,112,2,-9999,-9999,1,2009,135,2454967,-9999,-9999,135,135,135,3,-9999,-9999,1,'3841',-9999,'',570,-9999,1026,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,132,-9999,48038,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,180,Leaves,>=75% of full leaf size (deciduous),1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',824.75,-9999,1484.55,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,171,-9999,50803,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,112,2454944,-9999,-9999,112,112,112,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',570,-9999,1026,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,132,-9999,48038,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,182,Leaves,All leaves colored (deciduous),1,2009,114,2454946,-9999,-9999,114,114,114,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',602.5,-9999,1084.5,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,132,-9999,48384,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,112,2454944,-9999,-9999,112,112,112,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',570,-9999,1026,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,132,-9999,48038,-9999
-9999,1874,University of Denver,39.671867,-104.963852,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,112,2454944,-9999,-9999,112,112,112,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',570,-9999,1026,-9999,9.37,17.38,28.04,19.65,-6.85,1.75,12.15,2.78,36,212,195,74,132,-9999,48038,-9999
-9999,1876,Campus,39.683365,-104.963852,1627,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,180,Leaves,>=75% of full leaf size (deciduous),1,2009,138,2454970,-9999,-9999,138,138,138,21,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',913.25,-9999,1643.85,-9999,9.38,17.45,28.17,19.7,-6.78,1.85,12.22,2.81,38,209,192,71,165,-9999,51494,-9999
-9999,1876,Campus,39.683365,-104.963852,1627,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,117,2454949,-9999,-9999,117,117,117,5,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',635.25,-9999,1143.45,-9999,9.38,17.45,28.17,19.7,-6.78,1.85,12.22,2.81,38,209,192,71,154,-9999,48730,-9999
-9999,1876,Campus,39.683365,-104.963852,1627,CO,93,Tilia,americana,American basswood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",TIAM,21536,180,Leaves,>=75% of full leaf size (deciduous),1,2009,142,2454974,-9999,-9999,142,142,142,14,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',990.75,-9999,1783.35,-9999,9.38,17.45,28.17,19.7,-6.78,1.85,12.22,2.81,38,209,192,71,167,-9999,51840,-9999
-9999,1876,Campus,39.683365,-104.963852,1627,CO,93,Tilia,americana,American basswood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",TIAM,21536,483,Leaves,Leaves,1,2009,128,2454960,-9999,-9999,128,128,128,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',766,-9999,1378.8,-9999,9.38,17.45,28.17,19.7,-6.78,1.85,12.22,2.81,38,209,192,71,157,-9999,50112,-9999
-9999,1878,J-Mac tree,39.674843,-104.96524,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,180,Leaves,>=75% of full leaf size (deciduous),1,2009,121,2454953,-9999,-9999,121,121,121,18,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',672,-9999,1209.6,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,159,-9999,49421,-9999
-9999,1878,J-Mac tree,39.674843,-104.96524,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,131,2454963,-9999,-9999,131,131,131,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',794.75,-9999,1430.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50458,-9999
-9999,1878,J-Mac tree,39.674843,-104.96524,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,182,Leaves,All leaves colored (deciduous),1,2009,131,2454963,-9999,-9999,131,131,131,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',794.75,-9999,1430.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50458,-9999
-9999,1878,J-Mac tree,39.674843,-104.96524,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,112,2454944,-9999,-9999,112,112,112,9,-9999,-9999,1,2009,121,2454953,-9999,-9999,121,121,121,10,-9999,-9999,0,'',-9999,'',573.5,-9999,1032.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48038,-9999
-9999,1878,J-Mac tree,39.674843,-104.96524,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,483,Leaves,Leaves,1,2009,121,2454953,-9999,-9999,121,121,121,18,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',672,-9999,1209.6,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,159,-9999,49421,-9999
-9999,1879,University of Denver,39.678509,-104.962807,1633,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,180,Leaves,>=75% of full leaf size (deciduous),1,2009,124,2454956,-9999,-9999,124,124,124,7,-9999,-9999,1,2009,133,2454965,-9999,-9999,133,133,133,2,-9999,-9999,0,'',-9999,'',698.5,-9999,1257.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,160,-9999,49766,-9999
-9999,1879,University of Denver,39.678509,-104.962807,1633,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,181,Leaves,>=50% of leaves colored (deciduous),1,2009,131,2454963,-9999,-9999,131,131,131,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',794.75,-9999,1430.55,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,168,-9999,50458,-9999
-9999,1879,University of Denver,39.678509,-104.962807,1633,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,182,Leaves,All leaves colored (deciduous),1,2009,124,2454956,-9999,-9999,124,124,124,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',698.5,-9999,1257.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,160,-9999,49766,-9999
-9999,1879,University of Denver,39.678509,-104.962807,1633,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,124,2454956,-9999,-9999,124,124,124,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',698.5,-9999,1257.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,160,-9999,49766,-9999
-9999,1879,University of Denver,39.678509,-104.962807,1633,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,124,2454956,-9999,-9999,124,124,124,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',698.5,-9999,1257.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,160,-9999,49766,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,180,Leaves,>=75% of full leaf size (deciduous),1,2009,119,2454951,-9999,-9999,119,119,119,5,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',648.5,-9999,1167.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,159,-9999,49075,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,181,Leaves,>=50% of leaves colored (deciduous),1,2009,114,2454946,-9999,-9999,114,114,114,11,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',606,-9999,1090.8,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48384,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,182,Leaves,All leaves colored (deciduous),1,2009,114,2454946,-9999,-9999,114,114,114,11,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',606,-9999,1090.8,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48384,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,1,2009,114,2454946,-9999,-9999,114,114,114,11,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',606,-9999,1090.8,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48384,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,1,2009,119,2454951,-9999,-9999,119,119,119,5,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',648.5,-9999,1167.3,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,159,-9999,49075,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,180,Leaves,>=75% of full leaf size (deciduous),1,2009,121,2454953,-9999,-9999,121,121,121,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',672,-9999,1209.6,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,159,-9999,49421,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,181,Leaves,>=50% of leaves colored (deciduous),1,2009,114,2454946,-9999,-9999,114,114,114,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',606,-9999,1090.8,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48384,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,182,Leaves,All leaves colored (deciduous),1,2009,114,2454946,-9999,-9999,114,114,114,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',606,-9999,1090.8,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48384,-9999
-9999,1880,University of Denver,39.67675,-104.965248,1629,CO,70,Cornus,sericea,redosier dogwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen",COSE16,501637,371,Leaves,Breaking leaf buds,1,2009,114,2454946,-9999,-9999,114,114,114,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',606,-9999,1090.8,-9999,9.38,17.41,28.08,19.65,-6.81,1.77,12.18,2.79,37,211,193,73,131,-9999,48384,-9999
